"Ps","Scanpath","Scanpath_complex","age","gender","alarm","fire","numeracy","baserate","baserate_avg","true_positive","true_positive_avg","false_alarm","false_alarm_avg","numerical_format","correctness","Wave","Correct_answer","Given_answer","Correct_answer_belief","Bias_GC","Bias_belief","Numeracy_cat"
"03111423d9d857bc","GFBGFBAABBABCBDDECHAABGFD","G:35,F:77,B:9463,G:64,F:551,B:214,A:965,A:1599,B:382,B:1316,A:933,B:316,C:1344,B:81,D:616,D:3514,E:663,C:2975,H:5106,A:1962,A:2248,B:11331,G:18,F:434,D:4230",66,"f",4,2,3.63,0.01,0.1,0.01,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.1001,0.0011,-0.232815932061782,-2.19185732438288,"high"
"04c15a582b3827f6","ABCEDEFGECHADEBAABDCEDCABDCH","A:1366,B:986,C:1157,E:199,D:1319,E:787,F:647,G:7941,E:53,C:319,H:17977,A:573,D:838,E:1518,B:959,A:774,A:186,B:971,D:614,C:1785,E:319,D:2452,C:665,A:465,B:120,D:427,C:6650,H:9849",28,"m",3,2,4.13,0.1,0.1,1,0.5,1,0.27,"frequency","incorrect","2",0.1711,0.0501,0.1001,-0.533412283673855,-0.232815932061782,"high"
"05dd0a3d114e6e8b","ABCDBBEDEEFGHABBDEFGGEEDECFGGF","A:913,B:935,C:1027,D:1499,B:300,B:49,E:399,D:149,E:434,E:532,F:467,G:2664,H:7995,A:83,B:451,B:1050,D:1032,E:500,F:350,G:3881,G:651,E:484,E:1015,D:1149,E:83,C:6266,F:299,G:416,G:318,F:3498",32,"f",2,2,3.75,0.01,0,0.95,0,0.2,0,"probability","incorrect","1",0.0461,0.2001,0.0461,0.637546163246563,0,"high"
"07f8b759d84f12be","ACCCAAHHHB","A:149,C:82,C:998,C:1248,A:149,A:133,H:914,H:132,H:3428,B:2229",23,"m",3,2,2.75,0.1,0.1,0.15,0.5,0.01,0.27,"probability","incorrect","2",0.1711,0.4001,0.6251,0.368918541837897,0.562699489361703,"low"
"0853466f733ad74b","EABCFHFEDECA","E:315,A:829,B:1172,C:942,F:2781,H:8176,F:16,E:366,D:468,E:30,C:2147,A:4535",55,"f",3,2,4.25,0.01,0.1,0.04,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0041,-0.533412283673855,-1.62046615282136,"high"
"09521e065ea03c04","BHABCEDEFGFEBBDCHABDEBC","B:1120,H:4944,A:1303,B:710,C:1131,E:382,D:789,E:797,F:518,G:1312,F:189,E:223,B:155,B:82,D:506,C:577,H:1696,A:172,B:278,D:643,E:1280,B:1441,C:2379",42,"f",3,2,3.75,0.25,0.1,0.9,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.1001,0.7501,-0.232815932061782,0.641869155921468,"high"
"0a0dfa6b8d9d1ad6","ADDDBBAAABDBBAABBDBBEACFGGCCGGCCCCGHGFCAABEBBDBBEBACFCGHHCCCFCCHCFCCABABBDCHBBDBAHCCFAAABDBBAHCCCGCCGFEDBA","A:4746,D:6245,D:748,D:1815,B:313,B:365,A:701,A:49,A:4097,B:8798,D:3149,B:33,B:332,A:1300,A:246,B:3399,B:148,D:1715,B:250,B:930,E:4628,A:1283,C:2545,F:2681,G:7143,G:933,C:881,C:148,G:1516,G:1382,C:49,C:486,C:345,C:383,G:6903,H:22536,G:48,F:33,C:432,A:3966,A:448,B:3631,E:6614,B:3767,B:1281,D:2016,B:586,B:828,E:4233,B:698,A:1149,C:4880,F:1200,C:617,G:3615,H:307,H:12789,C:517,C:281,C:1015,F:4132,C:50,C:531,H:6680,C:3849,F:3083,C:49,C:215,A:899,B:1481,A:3018,B:3364,B:716,D:5599,C:1347,H:24788,B:2709,B:964,D:6318,B:663,A:931,H:9216,C:916,C:231,F:4615,A:66,A:782,A:472,B:3024,D:5582,B:222,B:3441,A:1064,H:52764,C:200,C:245,C:149,G:2833,C:866,C:483,G:2965,F:615,E:983,D:1216,B:782,A:18551",62,"f",2,1,3.38,0.001,0,1,0,0.006,0,"frequency","incorrect","1",0.1431,1e-04,0.1431,-3.15563963375978,0,"high"
"0a38670feb5421ff","AAHDBB","A:83,A:3188,H:10529,D:723,B:67,B:2767",18,"f",3,2,3.88,0.3,0.1,0.9,0.5,0.4,0.27,"probability","incorrect","2",0.1711,0.1001,0.4911,-0.232815932061782,0.457919924590504,"high"
"0a66ebd8cb1e32f1","ABCDEFGHCBBDCHD","A:1747,B:899,C:2352,D:917,E:656,F:1217,G:2730,H:7338,C:352,B:763,B:63,D:611,C:1279,H:4490,D:4412",28,"f",3,2,3.5,0.15,0.1,0.05,0.5,0.95,0.27,"probability","incorrect","2",0.1711,0.5001,0.0091,0.465806845006567,-1.27420861722001,"high"
"0a6867a975bf7bd2","AAACFGGHHH","A:379,A:218,A:430,C:895,F:529,G:360,G:1934,H:522,H:1233,H:7835",33,"m",2,3,4.13,0.45,0,0.36,0,0.67,0,"probability","incorrect","1",0.3051,0.3801,0.3051,0.0954556619606967,0,"high"
"0ad25554d47dbb22","BGHDCH","B:5474,G:385,H:13563,D:605,C:2614,H:966",47,"f",3,1,3.88,0.03,0.1,0.98,0.5,0.02,0.27,"probability","incorrect","2",0.1711,0.5001,0.6021,0.465806845006567,0.546418617666048,"high"
"0c260369756656d5","BFGHCBBH","B:333,F:78,G:1895,H:9953,C:380,B:2381,B:1182,H:9683",35,"f",2,1,4.5,0.05,0,0.05,0,0.667,0,"frequency","incorrect","1",0.0041,0.5001,0.0041,2.08627299782793,0,"high"
"0d29067fda98ce02","EAABCEDEFGHHABHHHHHHBDCH","E:278,A:25,A:964,B:1797,C:7011,E:32,D:2504,E:1448,F:1306,G:1811,H:965,H:8948,A:249,B:5049,H:1022,H:774,H:748,H:349,H:350,H:1647,B:1465,D:6668,C:2026,H:19130",37,"m",3,2,4.13,0.2,0,0.9,0,0.6,0,"frequency","incorrect","1",0.2731,0.1801,0.2731,-0.1808079873202,0,"high"
"0d393ce2ce07d5e5","AABBDEFGHABDBHCCFEFGFGHHHHCBEFEDECC","A:40,A:1200,B:1196,B:62,D:980,E:1491,F:936,G:2850,H:10520,A:181,B:1999,D:584,B:1198,H:4662,C:48,C:117,F:1386,E:614,F:782,G:1514,F:1699,G:1450,H:121192,H:7129,H:29299,H:2996,C:301,B:650,E:2505,F:1764,E:292,D:3152,E:180,C:106,C:3837",41,"m",3,4,4.63,0.65,0,0.8,0,0.75,0,"probability","incorrect","1",0.6651,0.8001,0.6651,0.080257322575388,0,"high"
"0df316ed6c4362c5","EBHHEABCGDEFGABCCABBDEDEACFH","E:67,B:4421,H:1590,H:1713,E:497,A:932,B:848,C:1814,G:17607,D:596,E:852,F:629,G:680,A:98,B:563,C:851,C:697,A:279,B:1429,B:115,D:236,E:480,D:179,E:300,A:347,C:35,F:1664,H:31620",55,"f",3,2,3.75,0.01,0,0.88,0,0.27,0,"frequency","incorrect","1",0.0321,0.5001,0.0321,1.1925518221428,0,"high"
"0ec3e3ecfa1bb6d9","AAABCFGFEDEDEHABD","A:592,A:534,A:48,B:1028,C:1622,F:663,G:837,F:85,E:1927,D:1689,E:154,D:1278,E:2250,H:3650,A:36,B:573,D:3147",26,"f",4,2,4,0.1,0.1,0.7,0.5,0.7,0.27,"probability","incorrect","2",0.1711,0.5001,0.1001,0.465806845006567,-0.232815932061782,"high"
"0eda368677f8d0f4","DCHHABEBACHDEFEFGFCHFED","D:3259,C:511,H:8449,H:3657,A:482,B:1015,E:2148,B:148,A:550,C:2966,H:1815,D:832,E:449,F:3149,E:883,F:82,G:1197,F:1433,C:1849,H:24247,F:597,E:82,D:3054",27,"f",3,2,5.25,0.1,0.1,1,0.5,0.4,0.27,"probability","incorrect","2",0.1711,0.1401,0.2171,-0.0868118742553257,0.10340981391332,"high"
"0fbe727969b55d66","AHBHHABDFGFEDBHBDEFGFCDBHCDB","A:2506,H:8926,B:1759,H:10964,H:5818,A:1343,B:923,D:2687,F:1075,G:965,F:330,E:573,D:2279,B:2429,H:7399,B:1871,D:819,E:1668,F:1328,G:1876,F:1691,C:2122,D:1494,B:1266,H:5244,C:273,D:1150,B:8309",43,"m",2,2,3.88,0.27,0.1,0.27,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.1001,0.2701,-0.232815932061782,0.198274574646351,"high"
"10143c1f16c9ff20","DGCABCDEDEFGHBDC","D:13667,G:398,C:233,A:1212,B:1248,C:1199,D:1214,E:2309,D:515,E:716,F:993,G:5009,H:10201,B:582,D:899,C:3496",57,"f",2,1,3.13,0.15,0.1,0.15,0.5,0.35,0.27,"probability","incorrect","2",0.1711,0.5001,0.0701,0.465806845006567,-0.387531991574442,"high"
"10270ce3ae7758dd","AAHCHABDBCBDCHHABDBEDEFCGFCBDBDBDCHGEDEFGEDBDECBBBDBB","A:263,A:2285,H:2714,C:2114,H:4033,A:716,B:999,D:1016,B:716,C:315,B:683,D:633,C:334,H:1148,H:9303,A:384,B:482,D:1200,B:467,E:481,D:133,E:52,F:315,C:532,G:714,F:233,C:367,B:558,D:1039,B:534,D:1367,B:716,D:232,C:851,H:3750,G:1600,E:282,D:434,E:699,F:699,G:11519,E:116,D:1217,B:398,D:349,E:1300,C:449,B:338,B:759,B:185,D:1148,B:483,B:883",20,"f",1,1,3.63,0.05,0.1,0.8,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.0501,0.1741,-0.533412283673855,0.00754876157623088,"high"
"1050642786bc8c4f","DBEFDACBCBDECFGFGDEDEFGBCHD","D:4308,B:2448,E:2435,F:2102,D:1823,A:3334,C:2072,B:1943,C:12275,B:1412,D:1076,E:3628,C:3380,F:1425,G:1658,F:837,G:1327,D:1174,E:1327,D:2618,E:1305,F:900,G:6176,B:2405,C:5322,H:12949,D:7747",34,"f",2,2,3.63,0.05,0,0.75,0,0.9,0,"probability","incorrect","1",0.0421,0.7501,0.0421,1.2508370696269,0,"high"
"111e3c22e5ba752a","DEFGACHH","D:1762,E:1401,F:3172,G:2056,A:1304,C:3364,H:9318,H:7028",27,"m",2,2,2.25,0.3,0,0.05,0,0.3,0,"probability","incorrect","1",0.0671,0.5001,0.0671,0.872334334378676,0,"low"
"122201f306f0f66b","HHHAABDBHHABDEFGFGHHHAEDBDBAAHH","H:7767,H:281,H:13825,A:6160,A:82,B:1880,D:797,B:1547,H:6161,H:2630,A:435,B:1877,D:950,E:963,F:1798,G:2096,F:916,G:5562,H:2364,H:531,H:12709,A:100,E:147,D:182,B:699,D:1563,B:934,A:400,A:3044,H:4795,H:8377",47,"f",5,3,3.13,0.01,0,0.8,0,0.2,0,"frequency","incorrect","1",0.0391,0.0101,0.0391,-0.587855383613224,0,"high"
"12f3cecad3d75731","AABCCDDEHAABCDEFGCABAHAEDEEBDD","A:644,A:53,B:429,C:445,C:1073,D:237,D:433,E:3822,H:7623,A:720,A:36,B:898,C:788,D:574,E:501,F:443,G:279,C:580,A:297,B:422,A:1643,H:9288,A:308,E:253,D:598,E:247,E:599,B:826,D:304,D:9004",25,"f",3,2,3.5,0.1,0.1,0.2,0.5,0.8,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0271,-0.533412283673855,-0.800280718666695,"high"
"140ecdcc0d71b917","ABDEFGCBBBDHABBCAHGFEDEFCDEDHA","A:2474,B:1163,D:1149,E:1012,F:1013,G:1177,C:2097,B:379,B:180,B:1314,D:3452,H:38200,A:333,B:1530,B:760,C:1014,A:2431,H:5432,G:312,F:366,E:152,D:817,E:732,F:546,C:753,D:949,E:1211,D:1628,H:5933,A:5002",42,"f",3,2,2.25,0.2,0.1,0.5,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.0501,0.5561,-0.533412283673855,0.5119028855358,"low"
"1429dd4a317ddd48","AHADBCAFHG","A:4667,H:11824,A:2496,D:1511,B:1290,C:1022,A:631,F:6722,H:19791,G:8563",31,"m",3,1,3.38,0.001,0.1,0.2,0.5,0.5,0.27,"frequency","incorrect","2",0.1711,0.3301,1e-04,0.285395514789211,-3.2332500095411,"high"
"178b4b64a4f6b3d1","BBBDECHH","B:496,B:703,B:108,D:528,E:124,C:1543,H:368,H:6038",28,"m",3,3,4.88,0.2,0.1,0.25,0.5,0.3,0.27,"probability","incorrect","2",0.1711,0.2501,0.1721,0.164863682189402,0.0025308607864599,"high"
"17c1f0698e64408f","ACHHABDCEC","A:395,C:795,H:12086,H:4962,A:50,B:396,D:1030,C:331,E:431,C:3697",28,"m",2,2,3.88,0.3,0.1,0.85,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.5001,0.5741,0.465806845006567,0.525737537326519,"high"
"18796bc93b403ad4","AACBEDEBH","A:1725,A:512,C:582,B:315,E:948,D:866,E:1048,B:2235,H:15742",30,"f",3,2,4.13,0.15,0.1,0.13,0.5,0.05,0.27,"probability","incorrect","2",0.1711,0.2501,0.3151,0.164863682189402,0.265198393632899,"high"
"18d42a7f1be22f3d","HAHABDE","H:9151,A:1643,H:10974,A:190,B:580,D:664,E:2998",25,"f",4,3,4.13,0.2,0.1,0.3,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.5001,0.2731,0.465806845006567,0.203071690598633,"high"
"1aca18c8b23a7d30","CABDDEAACFGHHHEDEC","C:138,A:1277,B:2070,D:347,D:879,E:726,A:244,A:129,C:2411,F:863,G:2236,H:445,H:248,H:6861,E:263,D:590,E:39,C:3210",48,"f",2,1,4.5,0.02,0.1,0.9,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.5001,0.1551,0.465806845006567,-0.0426382117274954,"high"
"1b2638556ea19312","AABCEDEFGACBCHDDEDBCGFFHHDEBABDEDBABDEBDDEDDCHDB","A:215,A:650,B:666,C:882,E:149,D:450,E:399,F:383,G:9899,A:999,C:766,B:716,C:1433,H:15513,D:366,D:1916,E:617,D:1565,B:7233,C:966,G:3733,F:6248,F:467,H:15050,H:13682,D:450,E:766,B:882,A:683,B:116,D:533,E:382,D:150,B:400,A:550,B:332,D:468,E:447,B:732,D:617,D:484,E:199,D:550,D:2615,C:501,H:8948,D:4199,B:5767",35,"m",3,1,3.38,0.4,0,0.8,0,0.4,0,"frequency","incorrect","1",0.5711,0.8001,0.5711,0.146432110244767,0,"high"
"1c85b8d63987754b","ABCCCCGHCCBEDBDEFGGFGHHHCABDBBDBDDCDEDECHH","A:2479,B:1044,C:276,C:47,C:845,C:365,G:3491,H:8715,C:1865,C:1193,B:498,E:297,D:859,B:370,D:28,E:696,F:427,G:1364,G:281,F:818,G:1312,H:2597,H:1865,H:7074,C:447,A:590,B:46,D:433,B:563,B:696,D:481,B:496,D:248,D:93,C:117,D:647,E:529,D:298,E:30,C:5113,H:216,H:3465",23,"f",3,2,3.88,0.6,0.1,0.6,0.5,0.4,0.27,"frequency","incorrect","2",0.1711,0.0501,0.6921,-0.533412283673855,0.606918839699656,"high"
"1c88805d69f55158","DDDEFCCFGGFGCACFGHEFGFFEDDDEDEDDEDBDECFGGFGFGGFEDCHHFCHCFEDEFEDEFEDEHHADEDBBDEDEFCCFFEDEF","D:832,D:2416,D:652,E:931,F:201,C:1247,C:233,F:667,G:566,G:798,F:1083,G:866,C:367,A:965,C:184,F:266,G:4147,H:8064,E:82,F:748,G:1301,F:1432,F:1200,E:266,D:5464,D:2149,D:302,E:516,D:415,E:450,D:366,D:1199,E:917,D:749,B:815,D:382,E:665,C:833,F:484,G:483,G:347,F:4365,G:2365,F:6622,G:476,G:116,F:2783,E:118,D:1466,C:199,H:382,H:3333,F:3984,C:448,H:2467,C:332,F:3950,E:67,D:1414,E:183,F:734,E:49,D:1100,E:283,F:1317,E:115,D:1317,E:3666,H:1298,H:6199,A:483,D:982,E:2883,D:333,B:50,B:1033,D:1334,E:466,D:749,E:133,F:234,C:34,C:1232,F:233,F:4798,E:151,D:766,E:899,F:5632",40,"f",4,4,3.88,0.02,0.1,0.75,0.5,0.75,0.27,"frequency","incorrect","2",0.1711,0.5001,0.0201,0.465806845006567,-0.930053952120611,"high"
"1caa4cdbf2483842","HBDAHH","H:8196,B:998,D:4465,A:1214,H:432,H:8300",43,"m",2,2,4,0.05,0,0.98,0,0.07,0,"probability","incorrect","1",0.4241,0.9801,0.4241,0.36380211673539,0,"high"
"1cd7dbfc96a9c041","BABCCDEFGHABBHBBDCHAA","B:3651,A:1181,B:566,C:382,C:716,D:597,E:230,F:448,G:915,H:12325,A:617,B:266,B:2784,H:1950,B:317,B:399,D:2524,C:60,H:13683,A:2048,A:4034",45,"f",5,3,4.63,0.43,0,0.78,0,0.12,0,"probability","incorrect","1",0.8311,0.3401,0.8311,-0.388046650377642,0,"high"
"1d1564e2ec6b1f34","AABBDEDECAACFEFFGFCFGHCBDEBABBCCBDEDBCBABDEFGFEDBABDBAACDBCCHH","A:2184,A:1015,B:1798,B:82,D:2382,E:716,D:401,E:931,C:814,A:34,A:700,C:4383,F:32,E:400,F:232,F:837,G:1217,F:315,C:484,F:283,G:1581,H:7264,C:116,B:266,D:983,E:132,B:434,A:515,B:267,B:117,C:415,C:99,B:366,D:499,E:399,D:433,B:482,C:366,B:783,A:649,B:133,D:315,E:316,F:316,G:584,F:50,E:48,D:349,B:182,A:2050,B:67,D:1966,B:800,A:199,A:6365,C:133,D:734,B:234,C:399,C:999,H:150,H:8833",26,"m",2,1,4.25,0.02,0,0.5,0,0.5,0,"frequency","correct","1",0.0201,0.0201,0.0201,0,0,"high"
"1f351b06067fcd0c","DEFHHHCGFEECC","D:598,E:148,F:3062,H:1092,H:427,H:1815,C:165,G:148,F:221,E:510,E:3366,C:4484,C:6502",25,"m",2,1,5.38,0.07,0,0.08,0,0.11,0,"probability","incorrect","1",0.0521,0.2501,0.0521,0.681275968430978,0,"high"
"1f9eb9af85f2b237","AABBAHHABDEDB","A:1922,A:4039,B:201,B:2464,A:78,H:493,H:5728,A:773,B:1079,D:1044,E:809,D:516,B:4174",27,"f",3,1,3.25,0.1,0.1,0.15,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.6801,0.1431,0.59932276530508,-0.077610375781324,"high"
"1fa6aa766822f112","HABDEFGCGHABDEC","H:11154,A:1361,B:897,D:930,E:1280,F:1677,G:1080,C:1445,G:979,H:13384,A:732,B:632,D:547,E:648,C:5719",31,"f",5,2,4,0.001,0,1,0,0.1,0,"frequency","correct","1",0.0101,0.0101,0.0101,0,0,"high"
"2037ae7743823df1","BDEBDHH","B:747,D:514,E:498,B:8266,D:3464,H:7871,H:9031",24,"m",3,1,3.75,0.3,0,0.05,0,0.7,0,"frequency","correct","1",0.0301,0.0301,0.0301,0,0,"high"
"21dce9288d58e904","HHABCBABDEFGHHH","H:6876,H:7957,A:1048,B:1048,C:1254,B:981,A:649,B:865,D:816,E:547,F:631,G:1200,H:431,H:3934,H:7885",22,"f",3,2,3,0.01,0,0.1,0,0.9,0,"frequency","correct","1",0.0011,0.0011,0.0011,0,0,"mid"
"22b30b444c4f25e4","ABCDEFGFAHABDBDECHHFCCCEDEDEC","A:7315,B:5327,C:4177,D:5307,E:3841,F:4071,G:4775,F:535,A:4189,H:12967,A:217,B:2003,D:2754,B:1166,D:885,E:95,C:3138,H:6997,H:5562,F:2788,C:233,C:2002,C:148,E:282,D:4240,E:1286,D:700,E:64,C:4412",61,"f",4,3,3,0.3,0,0.8,0,0.5,0,"probability","incorrect","1",0.4071,0.8001,0.4071,0.293443168030139,0,"mid"
"242bd4bd096f7319","CCGHBDEFGCAAH","C:1020,C:1068,G:2806,H:8517,B:1954,D:856,E:626,F:482,G:533,C:518,A:182,A:1053,H:9600",25,"m",3,3,3.63,0.667,0.1,0.571,0.5,0.75,0.27,"frequency","incorrect","2",0.1711,0.2501,0.6041,0.164863682189402,0.547858826188366,"high"
"24ffdbb8851a69b2","AHAEDBDBDFFCFBBDBAHABDDBAADDBBF","A:20558,H:42366,A:575,E:79,D:2041,B:1104,D:973,B:3408,D:1389,F:198,F:713,C:894,F:889,B:351,B:63,D:472,B:79,A:917,H:16008,A:391,B:47,D:869,D:56,B:38,A:383,A:511,D:4908,D:809,B:175,B:11899,F:3598",35,"f",3,2,3.38,0.05,0.1,0.9,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.0501,0.3211,-0.533412283673855,0.273390296025402,"high"
"257e8120698f741f","CFDCHACGCBBABBCBDBDEFGCHBDBC","C:321,F:6955,D:1829,C:391,H:12180,A:1714,C:1211,G:724,C:381,B:349,B:1477,A:2532,B:1224,B:564,C:376,B:230,D:911,B:335,D:348,E:2193,F:599,G:917,C:3575,H:18489,B:368,D:578,B:586,C:5846",21,"m",4,2,3.63,0.1,0,0.998,0,0.7,0,"frequency","incorrect","1",0.1371,1.0001,0.1371,0.86300597248735,0,"high"
"2585afc40978f300","BAABCBBBAEDEFAAAABCEBDEFGHHHFEDEF","B:246,A:81,A:1548,B:897,C:1079,B:299,B:46,B:430,A:916,E:563,D:813,E:6863,F:463,A:1149,A:1281,A:2953,A:108,B:1465,C:2748,E:214,B:798,D:1881,E:582,F:2047,G:2945,H:11020,H:17429,H:19281,F:47,E:316,D:1230,E:232,F:19082",37,"f",2,1,4.25,0.2,0.1,0.9,0.5,0.3,0.27,"frequency","correct","2",0.1711,0.1711,0.4291,0,0.399308504991572,"high"
"26d17e6b7a9e853c","HAHBDECFGCGCCCFEBDBAAABDCHHABDCHHA","H:6805,A:2245,H:11839,B:1228,D:1761,E:914,C:1012,F:1263,G:2996,C:165,G:998,C:49,C:514,C:84,F:2477,E:265,B:1147,D:3746,B:299,A:133,A:830,A:81,B:164,D:932,C:666,H:215,H:6791,A:49,B:1581,D:3478,C:8774,H:445,H:2446,A:1365",47,"f",3,2,2.75,0.1,0,0.95,0,0.3,0,"frequency","incorrect","1",0.2601,0.1001,0.2601,-0.414706274716554,0,"low"
"2709fce1ae59ef68","HDEF","H:13526,D:2942,E:1055,F:7091",54,"f",3,2,4.5,0.15,0,0.73,0,0.27,0,"probability","incorrect","1",0.3231,0.7301,0.3231,0.354045390423144,0,"high"
"27204c5e0f309212","ABBCDEFGFEEDCHHCBEDCFGHGFGFFC","A:1203,B:302,B:596,C:2575,D:933,E:820,F:1428,G:877,F:33,E:359,E:382,D:4579,C:450,H:302,H:4949,C:1079,B:2485,E:1620,D:1406,C:753,F:2002,G:1845,H:2867,G:843,F:4882,G:292,F:291,F:708,C:2440",30,"f",3,1,3.5,0.15,0,0.15,0,0.25,0,"probability","incorrect","1",0.0961,0.2501,0.0961,0.415390304061957,0,"high"
"293691bd1becfe6e","AHHAABEBCACHAHFEDEFCHHCGGFEDEFEDEFEDEFEDEFEHABDEFEDEF","A:12753,H:350,H:7275,A:1827,A:188,B:1979,E:1002,B:307,C:941,A:302,C:2027,H:11858,A:2078,H:12509,F:1010,E:247,D:751,E:50,F:1649,C:66,H:498,H:2697,C:37,G:3467,G:1137,F:1386,E:138,D:492,E:100,F:2332,E:767,D:553,E:103,F:418,E:356,D:230,E:134,F:532,E:280,D:186,E:85,F:546,E:1098,H:7810,A:591,B:1077,D:1724,E:124,F:648,E:118,D:881,E:105,F:4290",29,"m",2,2,4.5,0.001,0.1,0.85,0.5,0.15,0.27,"frequency","correct","2",0.1711,0.1711,0.0061,0,-1.44792017453033,"high"
"295131851f8119b3","BCHFEDEDEF","B:150,C:2865,H:3911,F:32,E:1514,D:268,E:600,D:982,E:883,F:7251",41,"f",2,1,5.38,0.27,0,0.73,0,0.27,0,"probability","incorrect","1",0.5001,0.2701,0.5001,-0.267532270360217,0,"high"
"296b66488281f145","ADDEABCDEEEDEFGCBABCCAABABDEEDBDEFCFGHHABDBCFEDBC","A:7120,D:277,D:164,E:114,A:2068,B:332,C:511,D:318,E:479,E:582,E:116,D:218,E:197,F:382,G:162,C:1531,B:798,A:3501,B:1013,C:331,C:464,A:383,A:182,B:500,A:566,B:979,D:883,E:348,E:1664,D:1119,B:529,D:583,E:666,F:198,C:816,F:698,G:932,H:351,H:10145,A:56,B:33,D:581,B:168,C:3597,F:149,E:520,D:2429,B:3234,C:3317",25,"m",2,1,4.38,0.27,0,0.1,0,0.05,0,"frequency","incorrect","1",0.4251,0.1001,0.4251,-0.628057027487804,0,"high"
"2a3e85bac7ba198b","CCGGFEBHCFGFEDDEDEBAACCCABBACHGFEDEFEDEFEDEFG","C:1409,C:571,G:531,G:112,F:948,E:1448,B:536,H:12238,C:648,F:808,G:1784,F:54,E:764,D:301,D:767,E:445,D:328,E:516,B:515,A:352,A:102,C:732,C:317,C:658,A:1013,B:434,B:715,A:495,C:2142,H:9382,G:14,F:1288,E:21,D:1105,E:73,F:1280,E:312,D:318,E:161,F:353,E:257,D:420,E:57,F:1255,G:37740",19,"f",4,2,5.13,0.429,0.1,1,0.5,0.2,0.27,"frequency","incorrect","2",0.1711,0.4001,0.7901,0.368918541837897,0.66443205225532,"high"
"2a6974a275370fb2","BABCDEFHBBDB","B:6026,A:1243,B:893,C:2169,D:633,E:566,F:2586,H:4772,B:282,B:1587,D:1132,B:4378",38,"f",2,4,4.13,0.01,0,0.003,0,0.007,0,"frequency","correct","1",0.0041,0.0041,0.0041,0,0,"high"
"2b67e6e0d5a15d20","AGGGFFGAHABAHBBDE","A:45,G:225,G:1715,G:114,F:265,F:165,G:1730,A:4017,H:3071,A:585,B:2629,A:165,H:1565,B:348,B:150,D:1097,E:3819",38,"f",4,1,4.38,0.06,0.1,0.81,0.5,0.25,0.27,"probability","incorrect","2",0.1711,0.0501,0.1711,-0.533412283673855,0,"high"
"2bd2683b6dae6d64","HABCGFEEGHHAABBDEDEDBCACFGGHBBDECFGFCCACBCCFGFGFFEDEDEF","H:4972,A:644,B:750,C:1164,G:445,F:265,E:598,E:232,G:263,H:349,H:3682,A:33,A:681,B:930,B:422,D:541,E:1098,D:450,E:398,D:480,B:798,C:1034,A:614,C:481,F:881,G:516,G:949,H:4681,B:185,B:397,D:784,E:1017,C:364,F:499,G:614,F:916,C:50,C:466,A:496,C:582,B:647,C:383,C:483,F:666,G:932,F:847,G:484,F:748,F:97,E:83,D:483,E:415,D:201,E:32,F:2836",26,"f",3,1,2.13,0.3,0.1,0.8,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.4001,0.5591,0.368918541837897,0.514239482717573,"low"
"2dba800c3449b11f","BBBDBACAABDEFGCACGFEDBDBDEBCHCB","B:340,B:1660,B:2002,D:1598,B:98,A:8066,C:130,A:84,A:1168,B:396,D:449,E:426,F:540,G:530,C:5058,A:1038,C:1067,G:669,F:70,E:149,D:558,B:699,D:1352,B:550,D:231,E:549,B:499,C:5329,H:6349,C:798,B:6767",25,"m",4,3,4,0.75,0,0.75,0,0.25,0,"frequency","incorrect","1",0.9001,0.7501,0.9001,-0.0791715962385588,0,"high"
"2f1e2b37fe3b56cb","AADHBBBAABABCCGFHBDDBHCFEDDDEFFEDEDEFFGFGCAHCFEDCCA","A:280,A:584,D:3839,H:9477,B:143,B:71,B:1058,A:14,A:1187,B:858,A:608,B:790,C:255,C:730,G:568,F:2398,H:3309,B:697,D:2050,D:5116,B:9058,H:6649,C:497,F:1123,E:87,D:2402,D:2209,D:654,E:31,F:288,F:1885,E:112,D:472,E:489,D:312,E:39,F:199,F:417,G:505,F:592,G:341,C:103,A:5565,H:5099,C:79,F:296,E:1115,D:616,C:1779,C:320,A:5573",31,"f",3,1,3,0.2,0.1,0.2,0.5,0.8,0.27,"frequency","incorrect","2",0.1711,0.1001,0.0591,-0.232815932061782,-0.461662528659845,"mid"
"2f4f1f89dc559531","BEHHHHBDBCFEFGCH","B:9506,E:1130,H:6386,H:298,H:3743,H:7561,B:265,D:814,B:3396,C:62,F:215,E:382,F:596,G:565,C:914,H:6762",28,"f",3,4,3.38,0.5,0.1,0.5,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.5001,0.5001,0.465806845006567,0.465806845006567,"high"
